domain_id,institution_id,driving_source_id,driving_experiment_id,driving_variant_label,source_id,version_realization,frequency,variable_id,version,filename
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-ALPX,v1-fpsurbrcc-s0r1,1hr,vas,v20241108,vas_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-ALPX_v1-fpsurbrcc-s0r1_1hr_202005010000-202008312300.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-ALPX,v1-fpsurbrcc-s0r1,1hr,ts,v20241108,ts_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-ALPX_v1-fpsurbrcc-s0r1_1hr_202005010000-202008312300.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-ALPX,v1-fpsurbrcc-s0r1,1hr,zmla,v20241108,zmla_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-ALPX_v1-fpsurbrcc-s0r1_1hr_202005010000-202008312300.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-ALPX,v1-fpsurbrcc-s0r1,day,tsl,v20241108,tsl_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-ALPX_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-ALPX,v1-fpsurbrcc-s0r1,day,ua700,v20241108,ua700_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-ALPX_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-ALPX,v1-fpsurbrcc-s0r1,day,psl,v20241108,psl_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-ALPX_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-ALPX,v1-fpsurbrcc-s0r1,day,ta700,v20241108,ta700_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-ALPX_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-ALPX,v1-fpsurbrcc-s0r1,day,hurs,v20241108,hurs_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-ALPX_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-ALPX,v1-fpsurbrcc-s0r1,day,va700,v20241108,va700_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-ALPX_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-ALPX,v1-fpsurbrcc-s0r1,day,ta850,v20241108,ta850_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-ALPX_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-ALPX,v1-fpsurbrcc-s0r1,day,uas,v20241108,uas_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-ALPX_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-ALPX,v1-fpsurbrcc-s0r1,day,hfls,v20241108,hfls_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-ALPX_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-ALPX,v1-fpsurbrcc-s0r1,day,zg850,v20241108,zg850_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-ALPX_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-ALPX,v1-fpsurbrcc-s0r1,day,rsds,v20241108,rsds_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-ALPX_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-ALPX,v1-fpsurbrcc-s0r1,day,ta1000,v20241108,ta1000_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-ALPX_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-ALPX,v1-fpsurbrcc-s0r1,day,sfcWind,v20241108,sfcWind_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-ALPX_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-ALPX,v1-fpsurbrcc-s0r1,day,rlds,v20241108,rlds_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-ALPX_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-ALPX,v1-fpsurbrcc-s0r1,day,tas,v20241108,tas_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-ALPX_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-ALPX,v1-fpsurbrcc-s0r1,day,ua1000,v20241108,ua1000_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-ALPX_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-ALPX,v1-fpsurbrcc-s0r1,day,ua850,v20241108,ua850_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-ALPX_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-ALPX,v1-fpsurbrcc-s0r1,day,zg1000,v20241108,zg1000_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-ALPX_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-ALPX,v1-fpsurbrcc-s0r1,day,hfss,v20241108,hfss_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-ALPX_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-ALPX,v1-fpsurbrcc-s0r1,day,zg925,v20241108,zg925_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-ALPX_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-ALPX,v1-fpsurbrcc-s0r1,day,huss,v20241108,huss_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-ALPX_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-ALPX,v1-fpsurbrcc-s0r1,day,va1000,v20241108,va1000_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-ALPX_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-ALPX,v1-fpsurbrcc-s0r1,day,clt,v20241108,clt_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-ALPX_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-ALPX,v1-fpsurbrcc-s0r1,day,ta925,v20241108,ta925_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-ALPX_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-ALPX,v1-fpsurbrcc-s0r1,day,va925,v20241108,va925_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-ALPX_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-ALPX,v1-fpsurbrcc-s0r1,day,pr,v20241108,pr_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-ALPX_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-ALPX,v1-fpsurbrcc-s0r1,day,tasmin,v20241108,tasmin_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-ALPX_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-ALPX,v1-fpsurbrcc-s0r1,day,zg700,v20241108,zg700_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-ALPX_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-ALPX,v1-fpsurbrcc-s0r1,day,ps,v20241108,ps_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-ALPX_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-ALPX,v1-fpsurbrcc-s0r1,day,va850,v20241108,va850_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-ALPX_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-ALPX,v1-fpsurbrcc-s0r1,day,tasmax,v20241108,tasmax_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-ALPX_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-ALPX,v1-fpsurbrcc-s0r1,day,vas,v20241108,vas_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-ALPX_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-ALPX,v1-fpsurbrcc-s0r1,day,ts,v20241108,ts_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-ALPX_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-ALPX,v1-fpsurbrcc-s0r1,day,zmla,v20241108,zmla_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-ALPX_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-ALPX,v1-fpsurbrcc-s0r1,day,ua925,v20241108,ua925_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-ALPX_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r7,fx,sftlf,v20241108,sftlf_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-CTRL_v1-fpsurbrcc-s0r7_fx.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r7,fx,orog,v20241108,orog_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-CTRL_v1-fpsurbrcc-s0r7_fx.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r7,fx,sftlaf,v20241108,sftlaf_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-CTRL_v1-fpsurbrcc-s0r7_fx.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r7,fx,sfturf,v20241108,sfturf_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-CTRL_v1-fpsurbrcc-s0r7_fx.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r7,6hr,ua700,v20241108,ua700_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-CTRL_v1-fpsurbrcc-s0r7_6hr_202005010000-202008312300.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r7,6hr,ta850,v20241108,ta850_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-CTRL_v1-fpsurbrcc-s0r7_6hr_202005010000-202008312300.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r7,6hr,zg850,v20241108,zg850_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-CTRL_v1-fpsurbrcc-s0r7_6hr_202005010000-202008312300.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r7,6hr,ta1000,v20241108,ta1000_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-CTRL_v1-fpsurbrcc-s0r7_6hr_202005010000-202008312300.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r7,6hr,ua1000,v20241108,ua1000_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-CTRL_v1-fpsurbrcc-s0r7_6hr_202005010000-202008312300.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r7,6hr,ua850,v20241108,ua850_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-CTRL_v1-fpsurbrcc-s0r7_6hr_202005010000-202008312300.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r7,6hr,zg1000,v20241108,zg1000_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-CTRL_v1-fpsurbrcc-s0r7_6hr_202005010000-202008312300.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r7,6hr,zg925,v20241108,zg925_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-CTRL_v1-fpsurbrcc-s0r7_6hr_202005010000-202008312300.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r7,6hr,va1000,v20241108,va1000_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-CTRL_v1-fpsurbrcc-s0r7_6hr_202005010000-202008312300.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r7,6hr,ta925,v20241108,ta925_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-CTRL_v1-fpsurbrcc-s0r7_6hr_202005010000-202008312300.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r7,6hr,va925,v20241108,va925_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-CTRL_v1-fpsurbrcc-s0r7_6hr_202005010000-202008312300.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r7,6hr,zg700,v20241108,zg700_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-CTRL_v1-fpsurbrcc-s0r7_6hr_202005010000-202008312300.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r7,6hr,va850,v20241108,va850_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-CTRL_v1-fpsurbrcc-s0r7_6hr_202005010000-202008312300.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r7,6hr,ua925,v20241108,ua925_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-CTRL_v1-fpsurbrcc-s0r7_6hr_202005010000-202008312300.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r7,1hr,tsl,v20241108,tsl_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-CTRL_v1-fpsurbrcc-s0r7_1hr_202005010000-202008312300.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r7,1hr,psl,v20241108,psl_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-CTRL_v1-fpsurbrcc-s0r7_1hr_202005010000-202008312300.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r7,1hr,hurs,v20241108,hurs_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-CTRL_v1-fpsurbrcc-s0r7_1hr_202005010000-202008312300.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r7,1hr,uas,v20241108,uas_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-CTRL_v1-fpsurbrcc-s0r7_1hr_202005010000-202008312300.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r7,1hr,hfls,v20241108,hfls_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-CTRL_v1-fpsurbrcc-s0r7_1hr_202005010030-202008312330.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r7,1hr,rsds,v20241108,rsds_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-CTRL_v1-fpsurbrcc-s0r7_1hr_202005010030-202008312330.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r7,1hr,sfcWind,v20241108,sfcWind_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-CTRL_v1-fpsurbrcc-s0r7_1hr_202005010000-202008312300.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r7,1hr,rlds,v20241108,rlds_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-CTRL_v1-fpsurbrcc-s0r7_1hr_202005010030-202008312330.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r7,1hr,tas,v20241108,tas_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-CTRL_v1-fpsurbrcc-s0r7_1hr_202005010000-202008312300.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r7,1hr,hfss,v20241108,hfss_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-CTRL_v1-fpsurbrcc-s0r7_1hr_202005010030-202008312330.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r7,1hr,huss,v20241108,huss_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-CTRL_v1-fpsurbrcc-s0r7_1hr_202005010000-202008312300.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r7,1hr,clt,v20241108,clt_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-CTRL_v1-fpsurbrcc-s0r7_1hr_202005010030-202008312330.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r7,1hr,pr,v20241108,pr_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-CTRL_v1-fpsurbrcc-s0r7_1hr_202005010030-202008312330.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r7,1hr,ps,v20241108,ps_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-CTRL_v1-fpsurbrcc-s0r7_1hr_202005010000-202008312300.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r7,1hr,vas,v20241108,vas_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-CTRL_v1-fpsurbrcc-s0r7_1hr_202005010000-202008312300.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r7,1hr,ts,v20241108,ts_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-CTRL_v1-fpsurbrcc-s0r7_1hr_202005010000-202008312300.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r7,1hr,zmla,v20241108,zmla_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-CTRL_v1-fpsurbrcc-s0r7_1hr_202005010000-202008312300.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r7,day,tsl,v20241108,tsl_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-CTRL_v1-fpsurbrcc-s0r7_day_20200501-20200831.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r7,day,ua700,v20241108,ua700_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-CTRL_v1-fpsurbrcc-s0r7_day_20200501-20200831.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r7,day,psl,v20241108,psl_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-CTRL_v1-fpsurbrcc-s0r7_day_20200501-20200831.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r7,day,ta700,v20241108,ta700_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-CTRL_v1-fpsurbrcc-s0r7_day_20200501-20200831.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r7,day,hurs,v20241108,hurs_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-CTRL_v1-fpsurbrcc-s0r7_day_20200501-20200831.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r7,day,va700,v20241108,va700_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-CTRL_v1-fpsurbrcc-s0r7_day_20200501-20200831.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r7,day,ta850,v20241108,ta850_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-CTRL_v1-fpsurbrcc-s0r7_day_20200501-20200831.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r7,day,uas,v20241108,uas_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-CTRL_v1-fpsurbrcc-s0r7_day_20200501-20200831.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r7,day,hfls,v20241108,hfls_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-CTRL_v1-fpsurbrcc-s0r7_day_20200501-20200831.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r7,day,zg850,v20241108,zg850_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-CTRL_v1-fpsurbrcc-s0r7_day_20200501-20200831.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r7,day,rsds,v20241108,rsds_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-CTRL_v1-fpsurbrcc-s0r7_day_20200501-20200831.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r7,day,ta1000,v20241108,ta1000_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-CTRL_v1-fpsurbrcc-s0r7_day_20200501-20200831.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r7,day,sfcWind,v20241108,sfcWind_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-CTRL_v1-fpsurbrcc-s0r7_day_20200501-20200831.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r7,day,rlds,v20241108,rlds_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-CTRL_v1-fpsurbrcc-s0r7_day_20200501-20200831.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r7,day,tas,v20241108,tas_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-CTRL_v1-fpsurbrcc-s0r7_day_20200501-20200831.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r7,day,ua1000,v20241108,ua1000_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-CTRL_v1-fpsurbrcc-s0r7_day_20200501-20200831.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r7,day,ua850,v20241108,ua850_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-CTRL_v1-fpsurbrcc-s0r7_day_20200501-20200831.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r7,day,zg1000,v20241108,zg1000_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-CTRL_v1-fpsurbrcc-s0r7_day_20200501-20200831.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r7,day,hfss,v20241108,hfss_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-CTRL_v1-fpsurbrcc-s0r7_day_20200501-20200831.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r7,day,zg925,v20241108,zg925_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-CTRL_v1-fpsurbrcc-s0r7_day_20200501-20200831.nc
PARIS-3,UCAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r7,day,huss,v20241108,huss_PARIS-3_ERA5_evaluation_r1i1p1f1_UCAN_WRF451R-CTRL_v1-fpsurbrcc-s0r7_day_20200501-20200831.nc
